SongId,valence_mean,arousal_mean,audio_path,audio_exists
645,4.6,5.7,data/MEMD_audio/645.mp3,True
646,3.1,3.8,data/MEMD_audio/646.mp3,True
647,3.0,5.8,data/MEMD_audio/647.mp3,True
648,5.1,6.8,data/MEMD_audio/648.mp3,True
649,6.2,6.7,data/MEMD_audio/649.mp3,True
650,6.0,4.2,data/MEMD_audio/650.mp3,True
651,6.4,7.1,data/MEMD_audio/651.mp3,True
652,3.2,4.3,data/MEMD_audio/652.mp3,True
653,5.3,6.5,data/MEMD_audio/653.mp3,True
654,5.1,4.4,data/MEMD_audio/654.mp3,True
656,2.6,4.1,data/MEMD_audio/656.mp3,True
657,5.1,5.6,data/MEMD_audio/657.mp3,True
658,4.4,5.7,data/MEMD_audio/658.mp3,True
660,2.1,2.8,data/MEMD_audio/660.mp3,True
661,2.2,2.8,data/MEMD_audio/661.mp3,True
662,5.9,5.1,data/MEMD_audio/662.mp3,True
663,3.3,4.3,data/MEMD_audio/663.mp3,True
664,7.0,6.6,data/MEMD_audio/664.mp3,True
665,5.7,6.2,data/MEMD_audio/665.mp3,True
666,5.3,5.0,data/MEMD_audio/666.mp3,True
667,4.2,4.9,data/MEMD_audio/667.mp3,True
668,5.0,5.3,data/MEMD_audio/668.mp3,True
671,3.1,3.7,data/MEMD_audio/671.mp3,True
672,4.4,6.3,data/MEMD_audio/672.mp3,True
673,6.6,6.7,data/MEMD_audio/673.mp3,True
674,6.8,7.4,data/MEMD_audio/674.mp3,True
675,5.1,5.8,data/MEMD_audio/675.mp3,True
676,6.6,6.6,data/MEMD_audio/676.mp3,True
677,6.5,5.3,data/MEMD_audio/677.mp3,True
681,4.9,6.6,data/MEMD_audio/681.mp3,True
682,4.8,6.0,data/MEMD_audio/682.mp3,True
684,4.3,4.9,data/MEMD_audio/684.mp3,True
685,4.5,3.6,data/MEMD_audio/685.mp3,True
686,3.4,5.5,data/MEMD_audio/686.mp3,True
687,7.3,7.4,data/MEMD_audio/687.mp3,True
688,4.3,5.0,data/MEMD_audio/688.mp3,True
689,3.8,4.6,data/MEMD_audio/689.mp3,True
690,2.4,4.4,data/MEMD_audio/690.mp3,True
691,5.0,3.7,data/MEMD_audio/691.mp3,True
692,6.9,6.1,data/MEMD_audio/692.mp3,True
693,6.2,5.3,data/MEMD_audio/693.mp3,True
695,5.9,6.2,data/MEMD_audio/695.mp3,True
696,5.3,5.8,data/MEMD_audio/696.mp3,True
697,4.8,5.8,data/MEMD_audio/697.mp3,True
698,3.9,3.7,data/MEMD_audio/698.mp3,True
699,3.7,4.5,data/MEMD_audio/699.mp3,True
700,4.8,5.6,data/MEMD_audio/700.mp3,True
702,7.5,3.3,data/MEMD_audio/702.mp3,True
703,5.1,6.0,data/MEMD_audio/703.mp3,True
704,4.1,4.2,data/MEMD_audio/704.mp3,True
706,5.5,6.0,data/MEMD_audio/706.mp3,True
707,3.2,3.1,data/MEMD_audio/707.mp3,True
708,3.2,3.2,data/MEMD_audio/708.mp3,True
709,5.8,5.0,data/MEMD_audio/709.mp3,True
710,5.4,5.1,data/MEMD_audio/710.mp3,True
711,2.9,3.1,data/MEMD_audio/711.mp3,True
712,3.4,5.3,data/MEMD_audio/712.mp3,True
713,4.9,6.3,data/MEMD_audio/713.mp3,True
714,4.4,4.8,data/MEMD_audio/714.mp3,True
715,2.9,4.3,data/MEMD_audio/715.mp3,True
717,4.5,4.9,data/MEMD_audio/717.mp3,True
718,5.9,6.5,data/MEMD_audio/718.mp3,True
719,7.1,7.2,data/MEMD_audio/719.mp3,True
721,5.7,5.5,data/MEMD_audio/721.mp3,True
722,5.7,7.0,data/MEMD_audio/722.mp3,True
723,6.5,7.2,data/MEMD_audio/723.mp3,True
724,6.0,6.1,data/MEMD_audio/724.mp3,True
725,5.1,5.1,data/MEMD_audio/725.mp3,True
726,7.0,3.6,data/MEMD_audio/726.mp3,True
727,4.3,4.5,data/MEMD_audio/727.mp3,True
728,6.9,7.5,data/MEMD_audio/728.mp3,True
729,6.4,3.5,data/MEMD_audio/729.mp3,True
730,3.7,4.5,data/MEMD_audio/730.mp3,True
731,7.3,5.8,data/MEMD_audio/731.mp3,True
732,5.6,6.3,data/MEMD_audio/732.mp3,True
733,4.3,5.0,data/MEMD_audio/733.mp3,True
734,5.7,6.3,data/MEMD_audio/734.mp3,True
735,4.3,4.9,data/MEMD_audio/735.mp3,True
736,2.7,3.7,data/MEMD_audio/736.mp3,True
737,4.1,4.9,data/MEMD_audio/737.mp3,True
738,5.5,6.2,data/MEMD_audio/738.mp3,True
739,6.2,6.9,data/MEMD_audio/739.mp3,True
740,3.7,4.0,data/MEMD_audio/740.mp3,True
741,4.6,4.4,data/MEMD_audio/741.mp3,True
742,6.1,6.5,data/MEMD_audio/742.mp3,True
743,3.1,5.0,data/MEMD_audio/743.mp3,True
744,6.1,5.5,data/MEMD_audio/744.mp3,True
745,4.2,1.6,data/MEMD_audio/745.mp3,True
746,3.7,4.6,data/MEMD_audio/746.mp3,True
747,3.6,4.9,data/MEMD_audio/747.mp3,True
748,5.1,4.4,data/MEMD_audio/748.mp3,True
749,4.2,4.9,data/MEMD_audio/749.mp3,True
750,5.3,5.7,data/MEMD_audio/750.mp3,True
756,5.9,6.8,data/MEMD_audio/756.mp3,True
757,6.0,6.1,data/MEMD_audio/757.mp3,True
758,4.8,5.9,data/MEMD_audio/758.mp3,True
759,6.7,5.9,data/MEMD_audio/759.mp3,True
763,3.5,5.5,data/MEMD_audio/763.mp3,True
764,6.3,7.5,data/MEMD_audio/764.mp3,True
767,5.2,6.5,data/MEMD_audio/767.mp3,True
769,6.2,5.0,data/MEMD_audio/769.mp3,True
773,4.5,4.7,data/MEMD_audio/773.mp3,True
775,3.7,4.4,data/MEMD_audio/775.mp3,True
776,3.5,4.5,data/MEMD_audio/776.mp3,True
777,6.2,5.1,data/MEMD_audio/777.mp3,True
779,2.8,5.3,data/MEMD_audio/779.mp3,True
780,5.8,6.2,data/MEMD_audio/780.mp3,True
781,4.9,6.3,data/MEMD_audio/781.mp3,True
782,7.2,4.7,data/MEMD_audio/782.mp3,True
784,4.7,5.7,data/MEMD_audio/784.mp3,True
787,6.1,6.3,data/MEMD_audio/787.mp3,True
789,3.9,5.2,data/MEMD_audio/789.mp3,True
790,7.2,5.4,data/MEMD_audio/790.mp3,True
791,2.7,4.6,data/MEMD_audio/791.mp3,True
794,2.5,4.2,data/MEMD_audio/794.mp3,True
795,2.2,3.5,data/MEMD_audio/795.mp3,True
796,5.2,5.1,data/MEMD_audio/796.mp3,True
797,4.9,5.4,data/MEMD_audio/797.mp3,True
798,6.5,5.9,data/MEMD_audio/798.mp3,True
799,4.1,5.6,data/MEMD_audio/799.mp3,True
800,4.5,4.5,data/MEMD_audio/800.mp3,True
801,3.3,3.5,data/MEMD_audio/801.mp3,True
804,6.9,6.8,data/MEMD_audio/804.mp3,True
805,2.2,3.5,data/MEMD_audio/805.mp3,True
806,6.4,6.6,data/MEMD_audio/806.mp3,True
807,4.8,6.5,data/MEMD_audio/807.mp3,True
808,3.1,4.3,data/MEMD_audio/808.mp3,True
810,6.5,6.6,data/MEMD_audio/810.mp3,True
811,4.1,4.9,data/MEMD_audio/811.mp3,True
813,6.2,6.7,data/MEMD_audio/813.mp3,True
814,6.1,5.3,data/MEMD_audio/814.mp3,True
815,5.5,5.9,data/MEMD_audio/815.mp3,True
818,5.9,6.8,data/MEMD_audio/818.mp3,True
819,4.0,5.7,data/MEMD_audio/819.mp3,True
820,6.4,6.4,data/MEMD_audio/820.mp3,True
823,4.8,4.8,data/MEMD_audio/823.mp3,True
824,7.2,7.0,data/MEMD_audio/824.mp3,True
825,4.1,5.7,data/MEMD_audio/825.mp3,True
826,4.0,4.7,data/MEMD_audio/826.mp3,True
829,2.3,4.5,data/MEMD_audio/829.mp3,True
830,5.3,5.9,data/MEMD_audio/830.mp3,True
831,5.2,6.2,data/MEMD_audio/831.mp3,True
833,5.0,5.8,data/MEMD_audio/833.mp3,True
834,4.7,4.3,data/MEMD_audio/834.mp3,True
836,7.1,5.7,data/MEMD_audio/836.mp3,True
839,5.7,4.4,data/MEMD_audio/839.mp3,True
841,4.2,4.7,data/MEMD_audio/841.mp3,True
844,3.8,3.4,data/MEMD_audio/844.mp3,True
845,5.1,4.0,data/MEMD_audio/845.mp3,True
846,6.0,5.5,data/MEMD_audio/846.mp3,True
848,2.2,2.7,data/MEMD_audio/848.mp3,True
850,3.6,3.1,data/MEMD_audio/850.mp3,True
851,5.0,4.4,data/MEMD_audio/851.mp3,True
852,4.5,4.7,data/MEMD_audio/852.mp3,True
854,2.9,3.8,data/MEMD_audio/854.mp3,True
855,2.9,4.5,data/MEMD_audio/855.mp3,True
856,6.7,5.6,data/MEMD_audio/856.mp3,True
857,4.9,5.3,data/MEMD_audio/857.mp3,True
858,4.4,4.5,data/MEMD_audio/858.mp3,True
859,3.6,5.1,data/MEMD_audio/859.mp3,True
860,6.6,6.7,data/MEMD_audio/860.mp3,True
863,6.4,7.0,data/MEMD_audio/863.mp3,True
864,5.7,5.9,data/MEMD_audio/864.mp3,True
865,2.8,4.6,data/MEMD_audio/865.mp3,True
866,5.8,5.1,data/MEMD_audio/866.mp3,True
867,5.8,6.5,data/MEMD_audio/867.mp3,True
869,2.6,4.1,data/MEMD_audio/869.mp3,True
871,6.4,6.0,data/MEMD_audio/871.mp3,True
872,3.4,5.5,data/MEMD_audio/872.mp3,True
873,6.8,7.0,data/MEMD_audio/873.mp3,True
874,6.3,4.4,data/MEMD_audio/874.mp3,True
876,6.3,6.7,data/MEMD_audio/876.mp3,True
879,5.6,6.0,data/MEMD_audio/879.mp3,True
880,4.9,3.8,data/MEMD_audio/880.mp3,True
882,5.3,5.2,data/MEMD_audio/882.mp3,True
884,5.5,5.0,data/MEMD_audio/884.mp3,True
886,5.9,5.4,data/MEMD_audio/886.mp3,True
887,5.1,5.6,data/MEMD_audio/887.mp3,True
889,6.9,7.2,data/MEMD_audio/889.mp3,True
890,3.6,4.7,data/MEMD_audio/890.mp3,True
891,3.4,5.5,data/MEMD_audio/891.mp3,True
892,3.9,2.9,data/MEMD_audio/892.mp3,True
893,7.3,3.3,data/MEMD_audio/893.mp3,True
897,4.9,4.3,data/MEMD_audio/897.mp3,True
898,6.4,5.5,data/MEMD_audio/898.mp3,True
899,5.3,6.3,data/MEMD_audio/899.mp3,True
902,7.0,3.3,data/MEMD_audio/902.mp3,True
903,5.9,5.6,data/MEMD_audio/903.mp3,True
904,5.7,4.2,data/MEMD_audio/904.mp3,True
908,5.5,4.9,data/MEMD_audio/908.mp3,True
909,6.0,5.5,data/MEMD_audio/909.mp3,True
910,7.0,6.6,data/MEMD_audio/910.mp3,True
911,7.1,4.0,data/MEMD_audio/911.mp3,True
913,4.8,3.3,data/MEMD_audio/913.mp3,True
915,5.0,5.2,data/MEMD_audio/915.mp3,True
921,5.9,6.1,data/MEMD_audio/921.mp3,True
924,5.4,6.2,data/MEMD_audio/924.mp3,True
925,4.9,5.7,data/MEMD_audio/925.mp3,True
926,4.0,5.5,data/MEMD_audio/926.mp3,True
928,5.0,4.0,data/MEMD_audio/928.mp3,True
931,6.3,6.5,data/MEMD_audio/931.mp3,True
932,4.5,4.9,data/MEMD_audio/932.mp3,True
934,6.2,6.4,data/MEMD_audio/934.mp3,True
936,5.4,4.7,data/MEMD_audio/936.mp3,True
938,7.3,4.2,data/MEMD_audio/938.mp3,True
939,6.2,2.7,data/MEMD_audio/939.mp3,True
941,7.2,5.9,data/MEMD_audio/941.mp3,True
942,4.8,4.1,data/MEMD_audio/942.mp3,True
944,7.1,6.5,data/MEMD_audio/944.mp3,True
945,2.3,2.8,data/MEMD_audio/945.mp3,True
949,5.7,6.1,data/MEMD_audio/949.mp3,True
952,4.2,3.7,data/MEMD_audio/952.mp3,True
954,5.1,5.5,data/MEMD_audio/954.mp3,True
955,3.8,5.6,data/MEMD_audio/955.mp3,True
956,4.5,5.4,data/MEMD_audio/956.mp3,True
957,2.8,4.7,data/MEMD_audio/957.mp3,True
958,5.5,5.1,data/MEMD_audio/958.mp3,True
959,6.2,6.4,data/MEMD_audio/959.mp3,True
960,7.7,7.7,data/MEMD_audio/960.mp3,True
961,5.6,5.5,data/MEMD_audio/961.mp3,True
962,7.4,3.4,data/MEMD_audio/962.mp3,True
964,7.6,7.0,data/MEMD_audio/964.mp3,True
967,2.8,4.4,data/MEMD_audio/967.mp3,True
968,3.8,3.2,data/MEMD_audio/968.mp3,True
970,6.6,6.6,data/MEMD_audio/970.mp3,True
973,6.5,4.6,data/MEMD_audio/973.mp3,True
974,4.1,4.2,data/MEMD_audio/974.mp3,True
976,6.2,5.9,data/MEMD_audio/976.mp3,True
977,7.3,3.5,data/MEMD_audio/977.mp3,True
978,7.7,6.1,data/MEMD_audio/978.mp3,True
979,3.1,5.5,data/MEMD_audio/979.mp3,True
980,5.8,4.3,data/MEMD_audio/980.mp3,True
981,6.7,6.6,data/MEMD_audio/981.mp3,True
983,4.8,6.3,data/MEMD_audio/983.mp3,True
985,3.9,6.1,data/MEMD_audio/985.mp3,True
986,5.8,4.5,data/MEMD_audio/986.mp3,True
987,6.3,3.6,data/MEMD_audio/987.mp3,True
988,5.4,5.9,data/MEMD_audio/988.mp3,True
989,6.3,6.4,data/MEMD_audio/989.mp3,True
990,6.0,6.1,data/MEMD_audio/990.mp3,True
991,3.1,3.5,data/MEMD_audio/991.mp3,True
993,4.4,3.8,data/MEMD_audio/993.mp3,True
994,6.6,5.3,data/MEMD_audio/994.mp3,True
995,4.7,2.4,data/MEMD_audio/995.mp3,True
996,6.0,6.7,data/MEMD_audio/996.mp3,True
997,6.4,6.7,data/MEMD_audio/997.mp3,True
999,4.1,5.9,data/MEMD_audio/999.mp3,True
1000,6.8,5.6,data/MEMD_audio/1000.mp3,True
1001,4.4,3.8,data/MEMD_audio/1001.mp3,True
1002,4.5,3.2,data/MEMD_audio/1002.mp3,True
1003,5.3,3.3,data/MEMD_audio/1003.mp3,True
1004,3.8,4.7,data/MEMD_audio/1004.mp3,True
1005,5.4,5.1,data/MEMD_audio/1005.mp3,True
1006,4.6,4.4,data/MEMD_audio/1006.mp3,True
1007,5.2,5.4,data/MEMD_audio/1007.mp3,True
1008,6.0,5.4,data/MEMD_audio/1008.mp3,True
1009,3.5,3.7,data/MEMD_audio/1009.mp3,True
1010,6.5,6.5,data/MEMD_audio/1010.mp3,True
1011,4.5,3.0,data/MEMD_audio/1011.mp3,True
1012,4.3,2.9,data/MEMD_audio/1012.mp3,True
1013,3.2,3.5,data/MEMD_audio/1013.mp3,True
1014,4.9,4.5,data/MEMD_audio/1014.mp3,True
1015,5.9,6.3,data/MEMD_audio/1015.mp3,True
1016,3.3,1.9,data/MEMD_audio/1016.mp3,True
1017,4.1,3.8,data/MEMD_audio/1017.mp3,True
1018,3.7,2.5,data/MEMD_audio/1018.mp3,True
1019,4.3,2.8,data/MEMD_audio/1019.mp3,True
1020,3.4,2.5,data/MEMD_audio/1020.mp3,True
1021,6.2,4.8,data/MEMD_audio/1021.mp3,True
1022,3.3,3.3,data/MEMD_audio/1022.mp3,True
1023,2.9,2.3,data/MEMD_audio/1023.mp3,True
1024,3.2,2.9,data/MEMD_audio/1024.mp3,True
1025,5.1,6.1,data/MEMD_audio/1025.mp3,True
1026,3.7,2.8,data/MEMD_audio/1026.mp3,True
1027,4.6,3.8,data/MEMD_audio/1027.mp3,True
1028,4.5,4.8,data/MEMD_audio/1028.mp3,True
1029,3.9,4.5,data/MEMD_audio/1029.mp3,True
1030,5.7,5.2,data/MEMD_audio/1030.mp3,True
1031,4.8,5.0,data/MEMD_audio/1031.mp3,True
1032,3.3,4.1,data/MEMD_audio/1032.mp3,True
1033,5.3,5.6,data/MEMD_audio/1033.mp3,True
1034,3.3,2.8,data/MEMD_audio/1034.mp3,True
1035,4.3,4.2,data/MEMD_audio/1035.mp3,True
1036,4.8,3.0,data/MEMD_audio/1036.mp3,True
1037,5.0,4.4,data/MEMD_audio/1037.mp3,True
1038,5.0,4.1,data/MEMD_audio/1038.mp3,True
1039,6.3,4.6,data/MEMD_audio/1039.mp3,True
1040,6.2,5.3,data/MEMD_audio/1040.mp3,True
1041,5.6,5.4,data/MEMD_audio/1041.mp3,True
1042,5.0,4.3,data/MEMD_audio/1042.mp3,True
1043,4.9,5.0,data/MEMD_audio/1043.mp3,True
1044,7.1,6.1,data/MEMD_audio/1044.mp3,True
1045,4.4,3.1,data/MEMD_audio/1045.mp3,True
1046,5.6,5.0,data/MEMD_audio/1046.mp3,True
1047,5.3,4.4,data/MEMD_audio/1047.mp3,True
1048,5.0,6.7,data/MEMD_audio/1048.mp3,True
1049,5.3,6.7,data/MEMD_audio/1049.mp3,True
1050,6.0,5.8,data/MEMD_audio/1050.mp3,True
1051,5.2,5.3,data/MEMD_audio/1051.mp3,True
1052,5.5,6.6,data/MEMD_audio/1052.mp3,True
1053,4.5,6.3,data/MEMD_audio/1053.mp3,True
1054,3.7,6.3,data/MEMD_audio/1054.mp3,True
1055,3.7,6.3,data/MEMD_audio/1055.mp3,True
1056,4.2,5.0,data/MEMD_audio/1056.mp3,True
1057,4.7,7.1,data/MEMD_audio/1057.mp3,True
1058,4.0,5.8,data/MEMD_audio/1058.mp3,True
1059,4.7,7.5,data/MEMD_audio/1059.mp3,True
1060,5.2,6.1,data/MEMD_audio/1060.mp3,True
1061,6.5,6.2,data/MEMD_audio/1061.mp3,True
1062,4.1,4.3,data/MEMD_audio/1062.mp3,True
1063,5.2,6.4,data/MEMD_audio/1063.mp3,True
1064,5.2,7.1,data/MEMD_audio/1064.mp3,True
1065,6.0,6.4,data/MEMD_audio/1065.mp3,True
1066,6.1,5.5,data/MEMD_audio/1066.mp3,True
1067,4.0,3.4,data/MEMD_audio/1067.mp3,True
1068,5.9,5.3,data/MEMD_audio/1068.mp3,True
1069,4.3,5.6,data/MEMD_audio/1069.mp3,True
1070,5.2,5.8,data/MEMD_audio/1070.mp3,True
1071,6.5,5.3,data/MEMD_audio/1071.mp3,True
1072,6.3,5.5,data/MEMD_audio/1072.mp3,True
1073,5.2,3.8,data/MEMD_audio/1073.mp3,True
1074,6.8,6.4,data/MEMD_audio/1074.mp3,True
1075,6.4,6.6,data/MEMD_audio/1075.mp3,True
1076,6.0,5.0,data/MEMD_audio/1076.mp3,True
1077,6.4,4.8,data/MEMD_audio/1077.mp3,True
1078,6.8,6.0,data/MEMD_audio/1078.mp3,True
1079,6.9,5.6,data/MEMD_audio/1079.mp3,True
1080,6.0,5.0,data/MEMD_audio/1080.mp3,True
1081,5.0,3.5,data/MEMD_audio/1081.mp3,True
1082,6.7,6.4,data/MEMD_audio/1082.mp3,True
1083,6.1,6.6,data/MEMD_audio/1083.mp3,True
1084,5.1,3.4,data/MEMD_audio/1084.mp3,True
1085,6.1,5.2,data/MEMD_audio/1085.mp3,True
1086,5.9,4.3,data/MEMD_audio/1086.mp3,True
1087,6.0,6.4,data/MEMD_audio/1087.mp3,True
1088,7.3,6.6,data/MEMD_audio/1088.mp3,True
1089,6.4,6.6,data/MEMD_audio/1089.mp3,True
1090,5.6,6.6,data/MEMD_audio/1090.mp3,True
1091,5.7,5.8,data/MEMD_audio/1091.mp3,True
1092,5.8,6.3,data/MEMD_audio/1092.mp3,True
1093,5.8,6.0,data/MEMD_audio/1093.mp3,True
1094,6.4,6.3,data/MEMD_audio/1094.mp3,True
1095,6.2,6.2,data/MEMD_audio/1095.mp3,True
1096,3.8,3.6,data/MEMD_audio/1096.mp3,True
1097,5.5,5.4,data/MEMD_audio/1097.mp3,True
1098,6.8,6.3,data/MEMD_audio/1098.mp3,True
1099,5.7,5.9,data/MEMD_audio/1099.mp3,True
1100,6.3,5.6,data/MEMD_audio/1100.mp3,True
1101,3.7,2.4,data/MEMD_audio/1101.mp3,True
1102,2.3,4.5,data/MEMD_audio/1102.mp3,True
1103,3.6,3.5,data/MEMD_audio/1103.mp3,True
1104,4.2,4.4,data/MEMD_audio/1104.mp3,True
1105,3.8,3.7,data/MEMD_audio/1105.mp3,True
1106,3.0,3.9,data/MEMD_audio/1106.mp3,True
1107,3.0,3.2,data/MEMD_audio/1107.mp3,True
1108,4.8,3.7,data/MEMD_audio/1108.mp3,True
1109,4.2,2.4,data/MEMD_audio/1109.mp3,True
1110,5.1,5.4,data/MEMD_audio/1110.mp3,True
1111,3.2,2.9,data/MEMD_audio/1111.mp3,True
1112,3.1,2.3,data/MEMD_audio/1112.mp3,True
1113,3.4,3.0,data/MEMD_audio/1113.mp3,True
1114,3.4,3.3,data/MEMD_audio/1114.mp3,True
1115,4.4,3.9,data/MEMD_audio/1115.mp3,True
1116,5.7,3.0,data/MEMD_audio/1116.mp3,True
1117,4.2,3.4,data/MEMD_audio/1117.mp3,True
1118,4.0,1.9,data/MEMD_audio/1118.mp3,True
1119,3.4,2.1,data/MEMD_audio/1119.mp3,True
1120,3.4,2.8,data/MEMD_audio/1120.mp3,True
1121,3.9,2.3,data/MEMD_audio/1121.mp3,True
1122,6.8,5.4,data/MEMD_audio/1122.mp3,True
1123,3.1,3.1,data/MEMD_audio/1123.mp3,True
1124,5.4,5.1,data/MEMD_audio/1124.mp3,True
1125,4.9,3.0,data/MEMD_audio/1125.mp3,True
1126,3.9,3.2,data/MEMD_audio/1126.mp3,True
1127,3.4,3.0,data/MEMD_audio/1127.mp3,True
1128,3.7,2.7,data/MEMD_audio/1128.mp3,True
1129,3.5,2.4,data/MEMD_audio/1129.mp3,True
1130,3.8,3.1,data/MEMD_audio/1130.mp3,True
1131,4.5,3.4,data/MEMD_audio/1131.mp3,True
1132,4.6,3.4,data/MEMD_audio/1132.mp3,True
1133,5.0,2.4,data/MEMD_audio/1133.mp3,True
1134,4.1,2.1,data/MEMD_audio/1134.mp3,True
1135,3.1,2.7,data/MEMD_audio/1135.mp3,True
1136,4.5,3.4,data/MEMD_audio/1136.mp3,True
1137,4.3,4.2,data/MEMD_audio/1137.mp3,True
1138,4.4,3.7,data/MEMD_audio/1138.mp3,True
1139,5.1,2.5,data/MEMD_audio/1139.mp3,True
1140,5.9,5.4,data/MEMD_audio/1140.mp3,True
1141,4.5,3.6,data/MEMD_audio/1141.mp3,True
1142,3.2,2.1,data/MEMD_audio/1142.mp3,True
1143,3.8,5.1,data/MEMD_audio/1143.mp3,True
1144,3.7,4.6,data/MEMD_audio/1144.mp3,True
1145,4.7,2.4,data/MEMD_audio/1145.mp3,True
1146,2.6,3.4,data/MEMD_audio/1146.mp3,True
1147,4.6,3.6,data/MEMD_audio/1147.mp3,True
1148,3.4,3.0,data/MEMD_audio/1148.mp3,True
1149,4.0,2.6,data/MEMD_audio/1149.mp3,True
1150,4.1,2.3,data/MEMD_audio/1150.mp3,True
1151,5.0,5.6,data/MEMD_audio/1151.mp3,True
1152,6.1,5.6,data/MEMD_audio/1152.mp3,True
1153,3.9,2.5,data/MEMD_audio/1153.mp3,True
1154,3.9,4.4,data/MEMD_audio/1154.mp3,True
1155,4.2,4.3,data/MEMD_audio/1155.mp3,True
1156,7.0,5.6,data/MEMD_audio/1156.mp3,True
1157,6.9,6.1,data/MEMD_audio/1157.mp3,True
1158,6.2,6.2,data/MEMD_audio/1158.mp3,True
1159,5.8,6.0,data/MEMD_audio/1159.mp3,True
1160,6.4,5.4,data/MEMD_audio/1160.mp3,True
1161,4.1,2.5,data/MEMD_audio/1161.mp3,True
1162,3.6,3.8,data/MEMD_audio/1162.mp3,True
1163,6.2,5.3,data/MEMD_audio/1163.mp3,True
1164,3.6,3.1,data/MEMD_audio/1164.mp3,True
1165,3.5,2.8,data/MEMD_audio/1165.mp3,True
1166,4.6,3.3,data/MEMD_audio/1166.mp3,True
1167,3.6,2.8,data/MEMD_audio/1167.mp3,True
1168,4.4,3.3,data/MEMD_audio/1168.mp3,True
1169,3.9,2.8,data/MEMD_audio/1169.mp3,True
1170,3.1,2.1,data/MEMD_audio/1170.mp3,True
1171,3.6,1.9,data/MEMD_audio/1171.mp3,True
1172,3.9,2.5,data/MEMD_audio/1172.mp3,True
1173,4.3,4.0,data/MEMD_audio/1173.mp3,True
1174,3.6,3.3,data/MEMD_audio/1174.mp3,True
1175,3.7,3.4,data/MEMD_audio/1175.mp3,True
1176,4.9,2.7,data/MEMD_audio/1176.mp3,True
1177,5.2,3.3,data/MEMD_audio/1177.mp3,True
1178,4.9,4.5,data/MEMD_audio/1178.mp3,True
1179,3.4,4.1,data/MEMD_audio/1179.mp3,True
1180,3.3,2.6,data/MEMD_audio/1180.mp3,True
1181,3.7,4.4,data/MEMD_audio/1181.mp3,True
1182,2.7,2.2,data/MEMD_audio/1182.mp3,True
1183,3.7,3.2,data/MEMD_audio/1183.mp3,True
1184,4.2,2.3,data/MEMD_audio/1184.mp3,True
1185,6.2,4.8,data/MEMD_audio/1185.mp3,True
1186,3.7,1.9,data/MEMD_audio/1186.mp3,True
1187,4.4,4.1,data/MEMD_audio/1187.mp3,True
1188,4.7,3.3,data/MEMD_audio/1188.mp3,True
1189,4.8,3.2,data/MEMD_audio/1189.mp3,True
1190,3.5,2.2,data/MEMD_audio/1190.mp3,True
1191,4.4,2.6,data/MEMD_audio/1191.mp3,True
1192,3.7,2.9,data/MEMD_audio/1192.mp3,True
1193,4.4,3.9,data/MEMD_audio/1193.mp3,True
1194,3.4,2.5,data/MEMD_audio/1194.mp3,True
1195,4.2,4.0,data/MEMD_audio/1195.mp3,True
1196,3.8,2.7,data/MEMD_audio/1196.mp3,True
1197,3.9,2.8,data/MEMD_audio/1197.mp3,True
1198,3.5,1.8,data/MEMD_audio/1198.mp3,True
1199,4.5,3.5,data/MEMD_audio/1199.mp3,True
1200,3.2,3.6,data/MEMD_audio/1200.mp3,True
1201,6.0,5.5,data/MEMD_audio/1201.mp3,True
1202,4.1,2.7,data/MEMD_audio/1202.mp3,True
1203,4.0,3.4,data/MEMD_audio/1203.mp3,True
1204,6.6,5.5,data/MEMD_audio/1204.mp3,True
1205,6.0,5.7,data/MEMD_audio/1205.mp3,True
1206,5.1,5.8,data/MEMD_audio/1206.mp3,True
1207,4.7,3.4,data/MEMD_audio/1207.mp3,True
1208,6.2,4.6,data/MEMD_audio/1208.mp3,True
1209,4.4,2.7,data/MEMD_audio/1209.mp3,True
1210,3.8,2.4,data/MEMD_audio/1210.mp3,True
1211,5.5,4.7,data/MEMD_audio/1211.mp3,True
1212,3.5,2.7,data/MEMD_audio/1212.mp3,True
1213,3.1,2.8,data/MEMD_audio/1213.mp3,True
1214,6.2,5.3,data/MEMD_audio/1214.mp3,True
1215,6.2,5.6,data/MEMD_audio/1215.mp3,True
1216,5.5,5.3,data/MEMD_audio/1216.mp3,True
1217,3.9,2.6,data/MEMD_audio/1217.mp3,True
1218,3.9,4.1,data/MEMD_audio/1218.mp3,True
1219,4.3,2.2,data/MEMD_audio/1219.mp3,True
1220,3.6,2.2,data/MEMD_audio/1220.mp3,True
1221,5.4,5.3,data/MEMD_audio/1221.mp3,True
1222,4.1,3.2,data/MEMD_audio/1222.mp3,True
1223,4.6,5.6,data/MEMD_audio/1223.mp3,True
1224,6.2,6.8,data/MEMD_audio/1224.mp3,True
1225,3.4,4.6,data/MEMD_audio/1225.mp3,True
1226,3.9,3.8,data/MEMD_audio/1226.mp3,True
1227,4.7,5.7,data/MEMD_audio/1227.mp3,True
1228,5.4,3.3,data/MEMD_audio/1228.mp3,True
1229,5.2,4.3,data/MEMD_audio/1229.mp3,True
1230,5.3,3.7,data/MEMD_audio/1230.mp3,True
1231,5.5,6.5,data/MEMD_audio/1231.mp3,True
1232,6.9,6.3,data/MEMD_audio/1232.mp3,True
1233,5.5,4.8,data/MEMD_audio/1233.mp3,True
1234,4.6,3.0,data/MEMD_audio/1234.mp3,True
